"ID","name","level0","level1","level2","level23","level3","zoning"
"ITD31","Verona",0,0,0,1,1,"UE27"
"ITD32","Vicenza",0,0,0,1,1,"UE27"
"ITD33","Belluno",0,0,0,1,1,"UE27"
"ITD34","Treviso",0,0,0,1,1,"UE27"
"ITD35","Venezia",0,0,0,1,1,"UE27"
"ITD36","Padova",0,0,0,1,1,"UE27"
"ITD37","Rovigo",0,0,0,1,1,"UE27"
"ITD41","Pordenone",0,0,0,1,1,"UE27"
"ITD42","Udine",0,0,0,1,1,"UE27"
"ITD43","Gorizia",0,0,0,1,1,"UE27"
"ITD44","Trieste",0,0,0,1,1,"UE27"
"ITD51","Piacenza",0,0,0,1,1,"UE27"
"ITD52","Parma",0,0,0,1,1,"UE27"
"ITD53","Reggio nell'Emilia",0,0,0,1,1,"UE27"
"ITD54","Modena",0,0,0,1,1,"UE27"
"ITD55","Bologna",0,0,0,1,1,"UE27"
"ITD56","Ferrara",0,0,0,1,1,"UE27"
"ITD57","Ravenna",0,0,0,1,1,"UE27"
"ITD58","Forlì-Cesena",0,0,0,1,1,"UE27"
"ITD59","Rimini",0,0,0,1,1,"UE27"
"ITE11","Massa-Carrara",0,0,0,1,1,"UE27"
"ITE12","Lucca",0,0,0,1,1,"UE27"
"ITE13","Pistoia",0,0,0,1,1,"UE27"
"ITE14","Firenze",0,0,0,1,1,"UE27"
"ITE15","Prato",0,0,0,1,1,"UE27"
"ITE16","Livorno",0,0,0,1,1,"UE27"
"ITE17","Pisa",0,0,0,1,1,"UE27"
"ITE18","Arezzo",0,0,0,1,1,"UE27"
"ITE19","Siena",0,0,0,1,1,"UE27"
"ITE1A","Grosseto",0,0,0,1,1,"UE27"
"ITE21","Perugia",0,0,0,1,1,"UE27"
"ITE22","Terni",0,0,0,1,1,"UE27"
"ITE31","Pesaro e Urbino",0,0,0,1,1,"UE27"
"ITE32","Ancona",0,0,0,1,1,"UE27"
"ITE33","Macerata",0,0,0,1,1,"UE27"
"ITE34","Ascoli Piceno",0,0,0,1,1,"UE27"
"ITE41","Viterbo",0,0,0,1,1,"UE27"
"ITE42","Rieti",0,0,0,1,1,"UE27"
"ITE43","Roma",0,0,0,1,1,"UE27"
"ITE44","Latina",0,0,0,1,1,"UE27"
"ITE45","Frosinone",0,0,0,1,1,"UE27"
"ITF11","L'Aquila",0,0,0,1,1,"UE27"
"ITF12","Teramo",0,0,0,1,1,"UE27"
"ITF13","Pescara",0,0,0,1,1,"UE27"
"ITF14","Chieti",0,0,0,1,1,"UE27"
"ITF21","Isernia",0,0,0,1,1,"UE27"
"ITF22","Campobasso",0,0,0,1,1,"UE27"
"ITF31","Caserta",0,0,0,1,1,"UE27"
"ITF32","Benevento",0,0,0,1,1,"UE27"
"ITF33","Napoli",0,0,0,1,1,"UE27"
"ITF34","Avellino",0,0,0,1,1,"UE27"
"ITF35","Salerno",0,0,0,1,1,"UE27"
"ITF41","Foggia",0,0,0,1,1,"UE27"
"ITF43","Taranto",0,0,0,1,1,"UE27"
"ITF44","Brindisi",0,0,0,1,1,"UE27"
"ITF45","Lecce",0,0,0,1,1,"UE27"
"ITF51","Potenza",0,0,0,1,1,"UE27"
"ITF52","Matera",0,0,0,1,1,"UE27"
"ITF61","Cosenza",0,0,0,1,1,"UE27"
"ITF62","Crotone",0,0,0,1,1,"UE27"
"ITF63","Catanzaro",0,0,0,1,1,"UE27"
"ITF64","Vibo Valentia",0,0,0,1,1,"UE27"
"ITF65","Reggio di Calabria",0,0,0,1,1,"UE27"
"ITG11","Trapani",0,0,0,1,1,"UE27"
"ITG12","Palermo",0,0,0,1,1,"UE27"
"ITG13","Messina",0,0,0,1,1,"UE27"
"ITG14","Agrigento",0,0,0,1,1,"UE27"
"ITG15","Caltanissetta",0,0,0,1,1,"UE27"
"ITG16","Enna",0,0,0,1,1,"UE27"
"ITG17","Catania",0,0,0,1,1,"UE27"
"ITG18","Ragusa",0,0,0,1,1,"UE27"
"ITG19","Siracusa",0,0,0,1,1,"UE27"
"ITG25","Sassari",0,0,0,1,1,"UE27"
"ITG26","Nuoro",0,0,0,1,1,"UE27"
"ITG27","Cagliari",0,0,0,1,1,"UE27"
"ITG28","Oristano",0,0,0,1,1,"UE27"
"ITG29","Olbia-Tempio",0,0,0,1,1,"UE27"
"ITG2A","Ogliastra",0,0,0,1,1,"UE27"
"ITG2B","Medio Campidano",0,0,0,1,1,"UE27"
"ITG2C","Carbonia-Iglesias",0,0,0,1,1,"UE27"
"LI000","Liechtenstein",0,0,0,1,1,"EFTA"
"LT001","Alytaus (Apskritis)",0,0,0,1,1,"UE27"
"LT002","Kauno (Apskritis)",0,0,0,1,1,"UE27"
"LT003","Klaipedos (Apskritis)",0,0,0,1,1,"UE27"
"LT005","Panevezio (Apskritis)",0,0,0,1,1,"UE27"
"LT006","Siauliu (Apskritis)",0,0,0,1,1,"UE27"
"LT007","Taurages (Apskritis)",0,0,0,1,1,"UE27"
"LT008","Telsiu (Apskritis)",0,0,0,1,1,"UE27"
"LT009","Utenos (Apskritis)",0,0,0,1,1,"UE27"
"LT00A","Vilniaus (Apskritis)",0,0,0,1,1,"UE27"
"LU000","Luxembourg (Grand-Duché)",0,0,0,1,1,"UE27"
"LV003","Kurzeme",0,0,0,1,1,"UE27"
"LV005","Latgale",0,0,0,1,1,"UE27"
"LV006","Riga",0,0,0,1,1,"UE27"
"LV007","Pieriga",0,0,0,1,1,"UE27"
"LV008","Vidzeme",0,0,0,1,1,"UE27"
"LV009","Zemgale",0,0,0,1,1,"UE27"
"MK001","Vardarski (provisional code)",0,0,0,1,1,"CC"
"MK002","Istocen (provisional code)",0,0,0,1,1,"CC"
"MK003","Jugozapaden (provisional code)",0,0,0,1,1,"CC"
"MK004","Jugoistocen (provisional code)",0,0,0,1,1,"CC"
"MK005","Pelagoniski (provisional code)",0,0,0,1,1,"CC"
"MK006","Poloski (provisional code)",0,0,0,1,1,"CC"
"MK007","Severoistocen (provisional code)",0,0,0,1,1,"CC"
"MK008","Skopski (provisional code)",0,0,0,1,1,"CC"
"MT001","Malte",0,0,0,1,1,"UE27"
"MT002","Gozo et Comino / Ghawdex u Kemmuna",0,0,0,1,1,"UE27"
"NL111","Oost-Groningen",0,0,0,0,1,"UE27"
"NL112","Delfzijl en omgeving",0,0,0,0,1,"UE27"
"NL113","Overig Groningen",0,0,0,0,1,"UE27"
"NL121","Noord-Friesland",0,0,0,0,1,"UE27"
"NL122","Zuidwest-Friesland",0,0,0,0,1,"UE27"
"NL123","Zuidoost-Friesland",0,0,0,0,1,"UE27"
"NL131","Noord-Drenthe",0,0,0,0,1,"UE27"
"NL132","Zuidoost-Drenthe",0,0,0,0,1,"UE27"
"NL133","Zuidwest-Drenthe",0,0,0,0,1,"UE27"
"NL211","Noord-Overijssel",0,0,0,0,1,"UE27"
"NL212","Zuidwest-Overijssel",0,0,0,0,1,"UE27"
"NL213","Twente",0,0,0,0,1,"UE27"
"NL221","Veluwe",0,0,0,0,1,"UE27"
"NL224","Zuidwest-Gelderland",0,0,0,0,1,"UE27"
"NL225","Achterhoek",0,0,0,0,1,"UE27"
"NL226","Arnhem/Nijmegen",0,0,0,0,1,"UE27"
"NL230","Flevoland",0,0,0,0,1,"UE27"
"NL310","Utrecht",0,0,0,0,1,"UE27"
"NL321","Kop van Noord-Holland",0,0,0,0,1,"UE27"
"NL322","Alkmaar en omgeving",0,0,0,0,1,"UE27"
"NL323","IJmond",0,0,0,0,1,"UE27"
"NL324","Agglomeratie Haarlem",0,0,0,0,1,"UE27"
"NL325","Zaanstreek",0,0,0,0,1,"UE27"
"NL326","Groot-Amsterdam",0,0,0,0,1,"UE27"
"NL327","Het Gooi en Vechtstreek",0,0,0,0,1,"UE27"
"NL331","Agglomeratie Leiden en Bollenstreek",0,0,0,0,1,"UE27"
"NL332","Agglomeratie 's -Gravenhage",0,0,0,0,1,"UE27"
"NL333","Delft en Westland",0,0,0,0,1,"UE27"
"NL334","Oost-Zuid-Holland",0,0,0,0,1,"UE27"
"NL335","Groot-Rijnmond",0,0,0,0,1,"UE27"
"NL336","Zuidoost Zuid-Holland",0,0,0,0,1,"UE27"
"NL341","Zeeuwsch-Vlaanderen",0,0,0,0,1,"UE27"
"NL342","Overig Zeeland",0,0,0,0,1,"UE27"
"NL411","West-Noord-Brabant",0,0,0,0,1,"UE27"
"NL412","Midden-Noord-Brabant",0,0,0,0,1,"UE27"
"NL413","Noordoost-Noord-Brabant",0,0,0,0,1,"UE27"
"NL414","Zuidoost-Noord-Brabant",0,0,0,0,1,"UE27"
"NL421","Noord-Limburg",0,0,0,0,1,"UE27"
"NL422","Midden-Limburg",0,0,0,0,1,"UE27"
"NL423","Zuid-Limburg",0,0,0,0,1,"UE27"
"NO011","Oslo",0,0,0,1,1,"EFTA"
"NO012","Akershus",0,0,0,1,1,"EFTA"
"NO021","Hedmark",0,0,0,1,1,"EFTA"
"NO022","Oppland",0,0,0,1,1,"EFTA"
"NO031","Østfold",0,0,0,1,1,"EFTA"
"NO032","Buskerud",0,0,0,1,1,"EFTA"
"NO033","Vestfold",0,0,0,1,1,"EFTA"
"NO034","Telemark",0,0,0,1,1,"EFTA"
"NO041","Aust-Agder",0,0,0,1,1,"EFTA"
"NO042","Vest-Agder",0,0,0,1,1,"EFTA"
"NO043","Rogaland",0,0,0,1,1,"EFTA"
"NO051","Hordaland",0,0,0,1,1,"EFTA"
"NO052","Sogn og Fjordane",0,0,0,1,1,"EFTA"
"NO053","Møre og Romsdal",0,0,0,1,1,"EFTA"
"NO061","Sør-Trøndelag",0,0,0,1,1,"EFTA"
"NO062","Nord-Trøndelag",0,0,0,1,1,"EFTA"
"NO071","Nordland",0,0,0,1,1,"EFTA"
"NO072","Troms",0,0,0,1,1,"EFTA"
"NO073","Finnmark",0,0,0,1,1,"EFTA"
"PL113","Miasto Lódz",0,0,0,1,1,"UE27"
"PL114","Lódzki",0,0,0,1,1,"UE27"
"PL115","Piotrkowski",0,0,0,1,1,"UE27"
"PL116","Sieradzki",0,0,0,1,1,"UE27"
"PL117","Skierniewicki",0,0,0,1,1,"UE27"
"PL121","Ciechanowsko-plocki",0,0,0,1,1,"UE27"
"PL122","Ostrolecko-siedlecki",0,0,0,1,1,"UE27"
"PL127","Miasto Warszawa",0,0,0,1,1,"UE27"
"PL128","Radomski",0,0,0,1,1,"UE27"
"PL129","Warszawski-wschodni",0,0,0,1,1,"UE27"
"PL12A","Warszawski-zachodni",0,0,0,1,1,"UE27"
"PL213","Miasto Kraków",0,0,0,1,1,"UE27"
"PL214","Krakowski",0,0,0,1,1,"UE27"
"PL215","Nowosadecki",0,0,0,1,1,"UE27"
"PL216","Oswiecimski",0,0,0,1,1,"UE27"
"PL217","Tarnowski",0,0,0,1,1,"UE27"
"PL224","Czestochowski",0,0,0,1,1,"UE27"
"PL225","Bielski",0,0,0,1,1,"UE27"
"PL227","Rybnicki",0,0,0,1,1,"UE27"
"PL228","Bytomski",0,0,0,1,1,"UE27"
"PL229","Gliwicki",0,0,0,1,1,"UE27"
"PL22A","Katowicki",0,0,0,1,1,"UE27"
"PL22B","Sosnowiecki",0,0,0,1,1,"UE27"
"PL22C","Tyski",0,0,0,1,1,"UE27"
"PL311","Bialski",0,0,0,1,1,"UE27"
"PL312","Chelmsko-zamojski",0,0,0,1,1,"UE27"
"PL314","Lubelski",0,0,0,1,1,"UE27"
"PL315","Pulawski",0,0,0,1,1,"UE27"
"PL323","Krosnienski",0,0,0,1,1,"UE27"
"PL324","Przemyski",0,0,0,1,1,"UE27"
"PL325","Rzeszowski",0,0,0,1,1,"UE27"
"PL326","Tarnobrzeski",0,0,0,1,1,"UE27"
"PL331","Kielecki",0,0,0,1,1,"UE27"
"PL332","Sandomiersko-jedrzejowski",0,0,0,1,1,"UE27"
"PL343","Bialostocki",0,0,0,1,1,"UE27"
"PL344","Lomzynski",0,0,0,1,1,"UE27"
"PL345","Suwalski",0,0,0,1,1,"UE27"
"PL411","Pilski",0,0,0,1,1,"UE27"
"PL414","Koninski",0,0,0,1,1,"UE27"
"PL415","Miasto Poznan",0,0,0,1,1,"UE27"
"PL416","Kaliski",0,0,0,1,1,"UE27"
"PL417","Leszczynski",0,0,0,1,1,"UE27"
"PL418","Poznanski",0,0,0,1,1,"UE27"
"PL422","Koszalinski",0,0,0,1,1,"UE27"
"PL423","Stargardzki",0,0,0,1,1,"UE27"
"PL424","Miasto Szczecin",0,0,0,1,1,"UE27"
"PL425","Szczecinski",0,0,0,1,1,"UE27"
"PL431","Gorzowski",0,0,0,1,1,"UE27"
"PL432","Zielonogórski",0,0,0,1,1,"UE27"
"PL514","Miasto Wroclaw",0,0,0,1,1,"UE27"
"PL515","Jeleniogórski",0,0,0,1,1,"UE27"
"PL516","Legnicko-Glogowski",0,0,0,1,1,"UE27"
"PL517","Walbrzyski",0,0,0,1,1,"UE27"
"PL518","Wroclawski",0,0,0,1,1,"UE27"
"PL521","Nyski",0,0,0,1,1,"UE27"
"PL522","Opolski",0,0,0,1,1,"UE27"
"PL613","Bydgosko-Torunski",0,0,0,1,1,"UE27"
"PL614","Grudziadzki",0,0,0,1,1,"UE27"
"PL615","Wloclawski",0,0,0,1,1,"UE27"
"PL621","Elblaski",0,0,0,1,1,"UE27"
"PL622","Olsztynski",0,0,0,1,1,"UE27"
"PL623","Elcki",0,0,0,1,1,"UE27"
"PL631","Slupski",0,0,0,1,1,"UE27"
"PL633","Trojmiejski",0,0,0,1,1,"UE27"
"PL634","Gdanski",0,0,0,1,1,"UE27"
"PL635","Starogardzki",0,0,0,1,1,"UE27"
"PT111","Minho-Lima",0,0,0,0,1,"UE27"
"PT112","Cávado",0,0,0,0,1,"UE27"
"PT113","Ave",0,0,0,0,1,"UE27"
"PT114","Grande Porto",0,0,0,0,1,"UE27"
"PT115","Tâmega",0,0,0,0,1,"UE27"
"PT116","Entre Douro e Vouga",0,0,0,0,1,"UE27"
"PT117","Douro",0,0,0,0,1,"UE27"
"PT118","Alto Trás-os-Montes",0,0,0,0,1,"UE27"
"PT150","Algarve",0,0,0,0,1,"UE27"
"PT161","Baixo Vouga",0,0,0,0,1,"UE27"
"PT162","Baixo Mondego",0,0,0,0,1,"UE27"
"PT163","Pinhal Litoral",0,0,0,0,1,"UE27"
"PT164","Pinhal Interior Norte",0,0,0,0,1,"UE27"
"PT165","Dão-Lafões",0,0,0,0,1,"UE27"
"PT166","Pinhal Interior Sul",0,0,0,0,1,"UE27"
"PT167","Serra da Estrela",0,0,0,0,1,"UE27"
"PT168","Beira Interior Norte",0,0,0,0,1,"UE27"
"PT169","Beira Interior Sul",0,0,0,0,1,"UE27"
"PT16A","Cova da Beira",0,0,0,0,1,"UE27"
"PT16B","Oeste",0,0,0,0,1,"UE27"
"PT16C","Médio Tejo",0,0,0,0,1,"UE27"
"PT171","Grande Lisboa",0,0,0,0,1,"UE27"
"PT172","Península de Setúbal",0,0,0,0,1,"UE27"
"PT181","Alentejo Litoral",0,0,0,0,1,"UE27"
"PT182","Alto Alentejo",0,0,0,0,1,"UE27"
"PT183","Alentejo Central",0,0,0,0,1,"UE27"
"PT184","Baixo Alentejo",0,0,0,0,1,"UE27"
"PT185","Lezíria do Tejo",0,0,0,0,1,"UE27"
"PT200","Região Autónoma dos Açores (PT)",0,0,0,0,1,"UE27"
"PT300","Região Autónoma da Madeira (PT)",0,0,0,0,1,"UE27"
"RO111","Bihor",0,0,0,1,1,"UE27"
"RO112","Bistrita-Nasaud",0,0,0,1,1,"UE27"
"RO113","Cluj",0,0,0,1,1,"UE27"
"RO114","Maramures",0,0,0,1,1,"UE27"
"RO115","Satu Mare",0,0,0,1,1,"UE27"
"RO116","Salaj",0,0,0,1,1,"UE27"
"RO121","Alba",0,0,0,1,1,"UE27"
"RO122","Brasov",0,0,0,1,1,"UE27"
"RO123","Covasna",0,0,0,1,1,"UE27"
"RO124","Harghita",0,0,0,1,1,"UE27"
"RO125","Mures",0,0,0,1,1,"UE27"
"RO126","Sibiu",0,0,0,1,1,"UE27"
"RO211","Bacau",0,0,0,1,1,"UE27"
"RO212","Botosani",0,0,0,1,1,"UE27"
"RO213","Iasi",0,0,0,1,1,"UE27"
"RO214","Neamt",0,0,0,1,1,"UE27"
"RO215","Suceava",0,0,0,1,1,"UE27"
"RO216","Vaslui",0,0,0,1,1,"UE27"
"RO221","Braila",0,0,0,1,1,"UE27"
"RO222","Buzau",0,0,0,1,1,"UE27"
"RO223","Constanta",0,0,0,1,1,"UE27"
"RO224","Galati",0,0,0,1,1,"UE27"
"RO225","Tulcea",0,0,0,1,1,"UE27"
"RO226","Vrancea",0,0,0,1,1,"UE27"
"RO311","Arges",0,0,0,1,1,"UE27"
"RO312","Calarasi",0,0,0,1,1,"UE27"
"RO313","Dâmbovita",0,0,0,1,1,"UE27"
"RO314","Giurgiu",0,0,0,1,1,"UE27"
"RO315","Ialomita",0,0,0,1,1,"UE27"
"RO316","Prahova",0,0,0,1,1,"UE27"
"RO317","Teleorman",0,0,0,1,1,"UE27"
"RO321","Bucuresti",0,0,0,1,1,"UE27"
"RO322","Ilfov",0,0,0,1,1,"UE27"
"RO411","Dolj",0,0,0,1,1,"UE27"
"RO412","Gorj",0,0,0,1,1,"UE27"
"RO413","Mehedinti",0,0,0,1,1,"UE27"
"RO414","Olt",0,0,0,1,1,"UE27"
"RO415","Vâlcea",0,0,0,1,1,"UE27"
"RO421","Arad",0,0,0,1,1,"UE27"
"RO422","Caras-Severin",0,0,0,1,1,"UE27"
"RO423","Hunedoara",0,0,0,1,1,"UE27"
"RO424","Timis",0,0,0,1,1,"UE27"
"SE110","Stockholms län",0,0,0,1,1,"UE27"
"SE121","Uppsala län",0,0,0,1,1,"UE27"
"SE122","Södermanlands län",0,0,0,1,1,"UE27"
"SE123","Östergötlands län",0,0,0,1,1,"UE27"
"SE124","Örebro län",0,0,0,1,1,"UE27"
"SE125","Västmanlands län",0,0,0,1,1,"UE27"
"SE211","Jönköpings län",0,0,0,1,1,"UE27"
"SE212","Kronobergs län",0,0,0,1,1,"UE27"
"SE213","Kalmar län",0,0,0,1,1,"UE27"
"SE214","Gotlands län",0,0,0,1,1,"UE27"
"SE221","Blekinge län",0,0,0,1,1,"UE27"
"SE224","Skåne län",0,0,0,1,1,"UE27"
"SE231","Hallands län",0,0,0,1,1,"UE27"
"SE232","Västra Götalands län",0,0,0,1,1,"UE27"
"SE311","Värmlands län",0,0,0,1,1,"UE27"
"SE312","Dalarnas län",0,0,0,1,1,"UE27"
"SE313","Gävleborgs län",0,0,0,1,1,"UE27"
"SE321","Västernorrlands län",0,0,0,1,1,"UE27"
"SE322","Jämtlands län",0,0,0,1,1,"UE27"
"SE331","Västerbottens län",0,0,0,1,1,"UE27"
"SE332","Norrbottens län",0,0,0,1,1,"UE27"
"SI011","Pomurska",0,0,0,1,1,"UE27"
"SI012","Podravska",0,0,0,1,1,"UE27"
"SI013","Koroska",0,0,0,1,1,"UE27"
"SI014","Savinjska",0,0,0,1,1,"UE27"
"SI015","Zasavska",0,0,0,1,1,"UE27"
"SI016","Spodnjeposavska",0,0,0,1,1,"UE27"
"SI017","Jugovzhodna Slovenija",0,0,0,1,1,"UE27"
"SI018","Notranjsko-kraska",0,0,0,1,1,"UE27"
"SI021","Osrednjeslovenska",0,0,0,1,1,"UE27"
"SI022","Gorenjska",0,0,0,1,1,"UE27"
"SI023","Goriska",0,0,0,1,1,"UE27"
"SI024","Obalno-kraska",0,0,0,1,1,"UE27"
"SK010","Bratislavský kraj",0,0,0,1,1,"UE27"
"SK021","Trnavský kraj",0,0,0,1,1,"UE27"
"SK022","Trencianský kraj",0,0,0,1,1,"UE27"
"SK023","Nitrianský kraj",0,0,0,1,1,"UE27"
"SK031","Zilinský kraj",0,0,0,1,1,"UE27"
"SK032","Banskobystrický kraj",0,0,0,1,1,"UE27"
"SK041","Presovský kraj",0,0,0,1,1,"UE27"
"SK042","Kosický kraj",0,0,0,1,1,"UE27"
"TR100","Istanbul",0,0,0,1,1,"CC"
"TR211","Tekirdag",0,0,0,1,1,"CC"
"TR212","Edirne",0,0,0,1,1,"CC"
"TR213","Kirklareli",0,0,0,1,1,"CC"
"TR221","Balikesir",0,0,0,1,1,"CC"
"TR310","Izmir",0,0,0,1,1,"CC"
"TR321","Aydin",0,0,0,1,1,"CC"
"TR322","Denizli",0,0,0,1,1,"CC"
"TR323","Mugla",0,0,0,1,1,"CC"
"TR331","Manisa",0,0,0,1,1,"CC"
"TR332","Afyon",0,0,0,1,1,"CC"
"TR333","Kütahya",0,0,0,1,1,"CC"
"TR334","Usak",0,0,0,1,1,"CC"
"TR411","Bursa",0,0,0,1,1,"CC"
"TR412","Eskisehir",0,0,0,1,1,"CC"
"TR413","Bilecik",0,0,0,1,1,"CC"
"TR421","Kocaeli",0,0,0,1,1,"CC"
"TR422","Sakarya",0,0,0,1,1,"CC"
"TR423","Düzce",0,0,0,1,1,"CC"
"TR424","Bolu",0,0,0,1,1,"CC"
"TR425","Yalova",0,0,0,1,1,"CC"
"TR510","Ankara",0,0,0,1,1,"CC"
"TR521","Konya",0,0,0,1,1,"CC"
"TR522","Karaman",0,0,0,1,1,"CC"
"TR611","Antalya",0,0,0,1,1,"CC"
"TR612","Isparta",0,0,0,1,1,"CC"
"TR613","Burdur",0,0,0,1,1,"CC"
"TR621","Adana",0,0,0,1,1,"CC"
"TR622","Içel",0,0,0,1,1,"CC"
"TR631","Hatay",0,0,0,1,1,"CC"
"TR632","Kahramanmaras",0,0,0,1,1,"CC"
"TR633","Osmaniye",0,0,0,1,1,"CC"
"TR711","Kirikkale",0,0,0,1,1,"CC"
"TR712","Aksaray",0,0,0,1,1,"CC"
"TR713","Nigde",0,0,0,1,1,"CC"
"TR714","Nevsehir",0,0,0,1,1,"CC"
"TR715","Kirsehir",0,0,0,1,1,"CC"
"TR721","Kayseri",0,0,0,1,1,"CC"
"TR722","Sivas",0,0,0,1,1,"CC"
"TR723","Yozgat",0,0,0,1,1,"CC"
"TR811","Zonguldak",0,0,0,1,1,"CC"
"TR812","Karabük",0,0,0,1,1,"CC"
"TR813","Bartin",0,0,0,1,1,"CC"
"TR821","Kastamonu",0,0,0,1,1,"CC"
"TR822","Çankiri",0,0,0,1,1,"CC"
"TR823","Sinop",0,0,0,1,1,"CC"
"TR831","Samsun",0,0,0,1,1,"CC"
"TR832","Tokat",0,0,0,1,1,"CC"
"TR833","Çorum",0,0,0,1,1,"CC"
"TR834","Amasya",0,0,0,1,1,"CC"
"TR901","Trabzon",0,0,0,1,1,"CC"
"TR902","Ordu",0,0,0,1,1,"CC"
"TR903","Giresun",0,0,0,1,1,"CC"
"TR904","Rize",0,0,0,1,1,"CC"
"TR905","Artvin",0,0,0,1,1,"CC"
"TR906","Gümüshane",0,0,0,1,1,"CC"
"TRA11","Erzurum",0,0,0,1,1,"CC"
"TRA12","Erzincan",0,0,0,1,1,"CC"
"TRA13","Bayburt",0,0,0,1,1,"CC"
"TRA21","Agri",0,0,0,1,1,"CC"
"TRA22","Kars",0,0,0,1,1,"CC"
"TRA23","Igdir",0,0,0,1,1,"CC"
"TRA24","Ardahan",0,0,0,1,1,"CC"
"TRB11","Malatya",0,0,0,1,1,"CC"
"TRB12","Elazig",0,0,0,1,1,"CC"
"TRB13","Bingöl",0,0,0,1,1,"CC"
"TRB14","Tunceli",0,0,0,1,1,"CC"
"TRB21","Van",0,0,0,1,1,"CC"
"TRB22","Mus",0,0,0,1,1,"CC"
"TRB23","Bitlis",0,0,0,1,1,"CC"
"TRB24","Hakkari",0,0,0,1,1,"CC"
"TRC11","Gaziantep",0,0,0,1,1,"CC"
"TRC12","Adiyaman",0,0,0,1,1,"CC"
"TRC13","Kilis",0,0,0,1,1,"CC"
"TRC21","Sanliurfa",0,0,0,1,1,"CC"
"TRC22","Diyarbakir",0,0,0,1,1,"CC"
"TRC31","Mardin",0,0,0,1,1,"CC"
"TRC32","Batman",0,0,0,1,1,"CC"
"TRC33","Sirnak",0,0,0,1,1,"CC"
"TRC34","Siirt",0,0,0,1,1,"CC"
"UKC11","Hartlepool and Stockton",0,0,0,0,1,"UE27"
"UKC12","South Teeside",0,0,0,0,1,"UE27"
"UKC13","Darlington",0,0,0,0,1,"UE27"
"UKC14","Durham CC",0,0,0,0,1,"UE27"
"UKC21","Northumberland",0,0,0,0,1,"UE27"
"UKC22","Tyneside",0,0,0,0,1,"UE27"
"UKC23","Sunderland",0,0,0,0,1,"UE27"
"UKD11","West Cumbria",0,0,0,0,1,"UE27"
"UKD12","East Cumbria",0,0,0,0,1,"UE27"
"UKD21","Halton and Warrington",0,0,0,0,1,"UE27"
"UKD22","Cheshire CC",0,0,0,0,1,"UE27"
"UKD31","Greater Manchester South",0,0,0,0,1,"UE27"
"UKD32","Greater Manchester North",0,0,0,0,1,"UE27"
"UKD41","Blackburn with Darwen",0,0,0,0,1,"UE27"
"UKD42","Blackpool",0,0,0,0,1,"UE27"
"UKD43","Lancashire CC",0,0,0,0,1,"UE27"
"UKD51","East Merseyside",0,0,0,0,1,"UE27"
"UKD52","Liverpool",0,0,0,0,1,"UE27"
"UKD54","Wirral",0,0,0,0,1,"UE27"
"UKE11","City of Kingston upon Hull",0,0,0,0,1,"UE27"
"UKE12","East Riding of Yorkshire",0,0,0,0,1,"UE27"
"UKE13","North and North East Lincolnshire",0,0,0,0,1,"UE27"
"UKE21","York",0,0,0,0,1,"UE27"
"UKE22","North Yorkshire CC",0,0,0,0,1,"UE27"
"UKE31","Barnsley, Doncaster and Rotherham",0,0,0,0,1,"UE27"
"UKE32","Sheffield",0,0,0,0,1,"UE27"
"UKE41","Bradford",0,0,0,0,1,"UE27"
"UKE42","Leeds",0,0,0,0,1,"UE27"
"UKE43","Calderdale, Kirklees and Wakefield",0,0,0,0,1,"UE27"
"UKF11","Derby",0,0,0,0,1,"UE27"
"UKF12","East Derbyshire",0,0,0,0,1,"UE27"
"UKF13","South and West Derbyshire",0,0,0,0,1,"UE27"
"UKF14","Nottingham",0,0,0,0,1,"UE27"
"UKF15","North Nottinghamshire",0,0,0,0,1,"UE27"
"UKF16","South Nottinghamshire",0,0,0,0,1,"UE27"
"UKF21","Leicester City",0,0,0,0,1,"UE27"
"UKF22","Leicester CC and Rutland",0,0,0,0,1,"UE27"
"UKF23","Northamptonshire",0,0,0,0,1,"UE27"
"UKF30","Lincolnshire",0,0,0,0,1,"UE27"
"UKG11","Herefordshire",0,0,0,0,1,"UE27"
"UKG12","Worcestershire",0,0,0,0,1,"UE27"
"UKG13","Warwickshire",0,0,0,0,1,"UE27"
"UKG21","The Wrekin",0,0,0,0,1,"UE27"
"UKG22","Shropshire CC",0,0,0,0,1,"UE27"
"UKG23","Stoke-on-Trent",0,0,0,0,1,"UE27"
"UKG24","Staffordshire CC",0,0,0,0,1,"UE27"
"UKG31","Birmingham",0,0,0,0,1,"UE27"
"UKG32","Solihull",0,0,0,0,1,"UE27"
"UKG33","Coventry",0,0,0,0,1,"UE27"
"UKG34","Dudley and Sandwell",0,0,0,0,1,"UE27"
"UKG35","Walsall and Wolverhampton",0,0,0,0,1,"UE27"
"UKH11","Peterborough",0,0,0,0,1,"UE27"
"UKH12","Cambridgeshire CC",0,0,0,0,1,"UE27"
"UKH13","Norfolk",0,0,0,0,1,"UE27"
"UKH14","Suffolk",0,0,0,0,1,"UE27"
"UKH21","Luton",0,0,0,0,1,"UE27"
"UKH22","Bedfordshire CC",0,0,0,0,1,"UE27"
"UKH23","Hertfordshire",0,0,0,0,1,"UE27"
"UKH31","Southend-on-Sea",0,0,0,0,1,"UE27"
"UKH32","Thurrock",0,0,0,0,1,"UE27"
"UKH33","Essex CC",0,0,0,0,1,"UE27"
"UKI11","Inner London - West",0,0,0,0,1,"UE27"
